Process_ID,Timestamp,Tool_Type,Wafer_ID,Chamber_Temperature,Gas_Flow_Rate,RF_Power,Etch_Depth,Rotation_Speed,Vacuum_Pressure,Stage_Alignment_Error,Vibration_Level,UV_Exposure_Intensity,Particle_Count,Defect,Join_Status
P1194,2025.7.1 4:25,Deposition,WAF27910,85.69027606,56.35311784,309.9215683,392.025936,1315.036943,0.452502031,1.282865951,0.002347531,104.9536718,810,0,Joining
P1160,2025.7.1 0:01,Lithography,WAF51534,73.29697961,59.11213104,344.7013527,634.2476427,1568.733742,0.472307034,1.767845768,0.02000799,129.8144018,622,0,Joining
P1690,2025.7.1 4:43,Etching,WAF35852,78.6555542,38.69195795,264.5893311,445.6372493,1317.290383,0.407712673,1.804484243,0.004200514,113.5915464,925,0,Joining
P1479,2025.7.1 3:39,Lithography,WAF30543,74.70992453,33.70806813,223.3238879,462.2112836,1538.153059,0.514513711,2.062966137,0.00278358,101.2537085,347,0,Joining
P1955,2025.7.1 0:01,Etching,WAF14355,80.20833367,50.75498009,214.142018,624.7093828,1636.987154,0.520017301,1.565729297,0.013059343,136.4802385,413,0,Joining
P1337,2025.7.1 3:30,Etching,WAF70385,75.57084542,53.51408066,307.6194746,332.9857614,1531.81256,0.549194941,2.356717806,0.010108112,111.3430727,399,0,Joining
P1248,2025.7.1 6:15,Deposition,WAF50739,75.36025425,42.85469618,306.1475591,557.6486577,1411.609117,0.388106212,0.500488244,0.008172275,129.0576925,871,0,Joining
P1902,2025.7.1 0:36,Deposition,WAF27412,70.91631034,61.36605887,302.4477512,703.3697893,1295.25796,0.50807789,1.74804638,0.005832492,104.845391,709,0,Joining
P1747,2025.7.1 1:43,Deposition,WAF30115,71.975628,30.65566912,247.226799,607.0431937,1821.834183,0.456509789,2.544979814,0.00459999,121.5037,153,0,Joining
P1862,2025.7.1 0:05,Lithography,WAF45085,69.52653978,40.62859476,246.4184744,365.3769184,1458.074951,0.581383396,2.355165337,0.014845112,153.5345284,824,0,Joining
P1587,2025.7.1 8:02,Deposition,WAF28354,65.51311335,56.33638165,312.1803272,387.8433869,1516.664306,0.46295666,3.171953145,0.013554919,121.4344036,771,0,Joining
P1524,2025.7.1 7:24,Etching,WAF38875,76.12089742,46.13994777,330.9412146,450.0476032,1099.923478,0.477431998,1.228403104,0.004576859,106.4441468,103,0,Joining
P1279,2025.7.1 6:41,Etching,WAF80889,74.74187288,48.57710835,233.1547868,588.9455402,1434.912567,0.575570571,1.030378686,0.003894116,125.2781997,896,0,Joining
P1215,2025.7.1 1:51,Deposition,WAF13659,76.22764086,44.15634469,313.5757158,421.0111827,1172.800222,0.458138374,0.908914667,0.008364473,123.6643583,675,0,Joining
P1920,2025.7.1 0:49,Etching,WAF65476,80.16269449,48.84614258,284.7368627,507.3782171,1349.268855,0.456960045,2.899356042,0.015945072,95.07768612,195,0,Joining
P1326,2025.7.1 7:50,Deposition,WAF62633,79.28206753,31.24544761,298.5314432,560.063534,1549.560337,0.536199377,1.07482719,0.017758915,100.3337466,401,0,Joining
P1348,2025.7.1 5:52,Lithography,WAF97114,77.40548833,65.86652,257.4131447,445.5663794,1616.112885,0.570673601,2.278364026,0.009393123,110.9639255,906,0,Joining
P1833,2025.7.1 5:39,Deposition,WAF44851,76.84697431,43.44649098,263.419926,246.2063622,1568.037093,0.526792887,2.142102701,0.005505569,102.1590257,241,0,Joining
P1262,2025.7.1 0:18,Lithography,WAF12589,74.25858431,60.44711242,288.189461,497.5444329,1703.980693,0.478688118,2.213116605,0.007147038,131.9151774,328,0,Joining
P1438,2025.7.1 0:15,Lithography,WAF66550,72.41645445,39.55400211,275.2060138,554.8223237,1059.205264,0.517150938,2.238974488,0.015273311,118.3179771,131,0,Joining
P1955,2025.7.1 2:11,Etching,WAF19678,71.97018508,46.14671224,259.6205783,505.1578082,1627.100709,0.568212688,2.594243058,0.018249784,90.98196361,478,0,Joining
P1586,2025.7.1 7:28,Deposition,WAF42161,70.707542,45.54140165,239.5171269,511.8852877,1640.350265,0.423361323,2.672500016,0.016040342,127.6546932,146,0,Joining
P1619,2025.7.1 3:45,Etching,WAF92115,73.58920232,57.66508001,297.2270207,667.4843661,1779.881359,0.471285996,1.820960998,0.01311717,131.9457352,433,0,Joining
P1127,2025.7.1 4:55,Lithography,WAF89019,71.50255247,65.94783796,315.1061254,485.9729383,1713.526405,0.581376853,2.030804786,0.009419568,121.176666,451,0,Joining
P1621,2025.7.1 6:55,Deposition,WAF88183,66.50961926,51.67706324,280.4991625,280.64509,1227.796161,0.462674112,2.100602285,0.013409278,123.2927412,112,0,Joining
P1279,2025.7.1 2:35,Deposition,WAF57930,81.38816675,34.28237027,254.4396901,282.7075432,1516.714593,0.497550641,2.576851988,0.010703046,146.6892502,802,0,Joining
P1885,2025.7.1 4:45,Deposition,WAF55630,66.757162,50.95033332,270.8328263,588.1228392,1467.828907,0.469413374,2.945619676,0.008496188,122.1705424,614,1,Non-Joining
P1162,2025.7.1 3:14,Deposition,WAF58435,71.37166199,57.67030794,309.5240935,414.3909861,1541.796061,0.525114624,3.410940288,0.004500413,113.4085936,310,0,Joining
P1331,2025.7.1 4:32,Etching,WAF79550,75.44593849,53.652692,263.7890717,465.2945989,1435.229812,0.508454839,2.842541632,0.012566071,111.8272437,854,0,Joining
P1107,2025.7.1 6:36,Deposition,WAF14019,81.19428017,66.21825802,284.3007198,453.230006,1679.911018,0.43284635,2.897797596,0.005028836,88.79597515,300,0,Joining
P1637,2025.7.1 0:31,Etching,WAF37949,82.63654112,64.33282173,393.8232306,373.8171594,1263.219142,0.534960809,1.37791695,0.009728645,95.79753014,276,1,Non-Joining
P1176,2025.7.1 6:01,Lithography,WAF62784,70.95877254,53.62054991,288.1430567,467.5465072,1475.394135,0.482199303,2.395834626,0.011459939,132.4782903,575,0,Joining
P1935,2025.7.1 2:04,Etching,WAF80474,75.21821818,39.73077625,295.2587196,526.4590332,1544.887552,0.584026873,2.311994816,0.015823423,108.4363763,635,0,Joining
P1555,2025.7.1 0:35,Etching,WAF93470,73.50531301,46.31468223,287.2827614,501.5197296,1590.027127,0.536165995,2.268236623,0.011735583,143.6459121,880,0,Joining
P1065,2025.7.1 7:00,Lithography,WAF48217,87.3753232,52.9248748,388.4624574,507.5010584,1385.303685,0.433799876,1.913365938,0.003714582,121.5836664,701,0,Joining
P1584,2025.7.1 2:22,Deposition,WAF48108,70.55373919,39.85682953,296.3083526,640.449401,1359.633568,0.526041435,2.373332857,0.012402276,134.9151334,476,0,Joining
P1218,2025.7.1 3:33,Deposition,WAF95683,80.63228879,60.00076558,346.9505756,494.0433261,1934.374562,0.492898919,2.537965234,0.006382615,107.4906542,436,0,Joining
P1866,2025.7.1 2:25,Lithography,WAF60734,81.9823285,63.08918309,277.0615258,450.3967802,1242.134211,0.570206833,3.315206857,0.005505738,105.0151862,160,1,Non-Joining
P1555,2025.7.1 6:44,Deposition,WAF69608,72.97540655,53.52441654,264.67062,649.1794692,1619.64836,0.366472395,1.834249177,0.013772938,117.0927884,112,0,Joining
P1583,2025.7.1 3:45,Etching,WAF68676,68.63419303,54.03710573,311.2401245,538.0501708,2046.701143,0.596025103,0.198671322,0.006751757,93.23581478,887,0,Joining
P1024,2025.7.1 1:03,Etching,WAF66317,68.18297876,62.53534058,243.5567782,557.4702331,1492.786449,0.534891041,1.804986606,0.016312103,115.4789016,424,0,Joining
P1441,2025.7.1 2:38,Etching,WAF85400,73.68575467,59.0827956,249.0052174,474.234436,1362.886356,0.400283364,1.482742228,0.013789375,116.3968952,152,0,Joining
P1739,2025.7.1 0:48,Lithography,WAF56647,78.51746761,55.92847598,325.8373216,499.1556551,1382.694212,0.584182549,1.241299434,0.015256357,121.7378461,757,0,Joining
P1555,2025.7.1 3:15,Lithography,WAF21752,74.06514244,44.52191946,308.5228211,281.6855109,1703.776291,0.4709838,0.862621205,0.016801982,122.8297188,913,0,Joining
P1939,2025.7.1 4:19,Etching,WAF61188,68.62073398,39.5259195,309.5301351,658.0587457,1373.637509,0.489899615,3.131764672,0.015114026,122.9628528,830,0,Joining
P1545,2025.7.1 7:22,Lithography,WAF44558,73.6992161,64.40729825,347.8329716,344.3155106,1637.890109,0.453295573,1.822292492,0.014834065,140.832042,953,0,Joining
P1974,2025.7.1 0:12,Lithography,WAF87891,78.97387019,45.13304651,305.9529144,364.6687861,1705.79317,0.520465261,1.622534728,0.008353706,112.3036745,394,0,Joining
P1867,2025.7.1 3:09,Deposition,WAF22836,70.08311639,48.49945593,311.9046322,468.887351,1863.904842,0.576509486,1.180570936,0.008534866,123.593691,780,0,Joining
P1481,2025.7.1 7:40,Lithography,WAF88821,72.22139769,44.8197382,266.6314833,438.696138,1569.636555,0.46680171,2.636924819,0.007855813,117.0814587,707,0,Joining
P1252,2025.7.1 0:24,Etching,WAF76538,84.73652114,53.31075891,289.1044392,515.6173033,1021.179108,0.515770009,1.237574253,0.00393752,126.0275514,174,0,Joining
P1340,2025.7.1 6:35,Lithography,WAF10207,79.54155521,53.12299364,308.2259516,607.4627915,1859.731492,0.603315724,1.418903502,0.011064041,118.6956514,504,0,Joining
P1392,2025.7.1 0:25,Lithography,WAF91909,70.75488284,48.16417711,425.0130734,647.4875963,1320.390668,0.46423462,1.525901597,0.006999918,131.5534766,859,0,Joining
P1741,2025.7.1 6:57,Etching,WAF54537,82.94382612,46.64698146,336.2711256,447.0573825,1411.567834,0.567687435,1.766465508,0.015183823,141.5056214,144,1,Non-Joining
P1279,2025.7.1 0:15,Lithography,WAF76470,70.32997249,31.31088594,238.1543138,691.4956308,1399.213498,0.524575117,2.611888495,0.0095184,110.4603709,837,0,Joining
P1406,2025.7.1 2:41,Etching,WAF70304,76.78596439,59.64435644,174.2843576,542.0528022,1565.4301,0.41362288,1.628265332,0.007387576,123.1740265,689,0,Joining
P1409,2025.7.1 6:36,Lithography,WAF56873,73.04023166,46.32884515,345.8154553,386.3049061,1179.625747,0.550098631,2.389030236,0.005501373,109.0583119,140,0,Joining
P1701,2025.7.1 6:12,Etching,WAF49128,81.43399426,29.96315888,328.2609224,697.4573286,1359.911584,0.52468064,2.123915791,0.008097548,120.6997821,863,0,Joining
P1522,2025.7.1 8:09,Etching,WAF47206,74.28339466,51.03268504,266.2673368,348.0501265,1804.171887,0.548397208,0.616984509,0.01429419,127.1171725,321,0,Joining
P1099,2025.7.1 4:19,Deposition,WAF71836,68.51142988,46.6272103,398.3660981,489.1904909,1343.803495,0.444825306,0.819115419,0.018635259,112.1386075,217,0,Joining
P1710,2025.7.1 6:43,Lithography,WAF43033,78.84495768,48.46355796,308.3826364,446.8110305,1847.28006,0.599776489,1.578501159,0.014792897,111.0651248,527,0,Joining
P1901,2025.7.1 5:25,Deposition,WAF77687,66.95536725,48.00988337,322.8006338,382.8758336,1422.689608,0.480435063,0.879563614,0.009693864,136.5030559,538,0,Joining
P1804,2025.7.1 5:39,Etching,WAF36865,78.40990585,57.80756002,235.8602623,500.4883331,1332.024351,0.486080174,3.238530304,0.01208343,106.1344327,585,0,Joining
P1519,2025.7.1 6:28,Deposition,WAF28128,82.00323343,86.02415024,316.606484,396.3562113,1518.388818,0.509350378,2.37739753,0.015255561,121.1554258,311,0,Joining
P1164,2025.7.1 2:16,Lithography,WAF90880,75.83521552,63.67830427,199.8328011,290.1817415,1788.110456,0.462256103,3.026839583,0.009398616,86.37797158,508,0,Joining
P1549,2025.7.1 6:32,Etching,WAF67942,77.50668314,59.6673332,244.3877367,650.5854178,1733.116578,0.463763648,2.344056154,0.010262877,102.8742762,792,1,Non-Joining
P1652,2025.7.1 5:13,Etching,WAF20191,70.11357584,60.58467446,324.0826142,512.2881306,1316.127321,0.522659452,2.258778662,0.012413317,120.1676151,511,0,Joining
P1298,2025.7.1 6:50,Deposition,WAF14843,74.88593153,62.61106279,249.7819731,385.5451803,1538.229614,0.51062679,4.287435121,0.012906357,80.20443278,449,1,Non-Joining
P1027,2025.7.1 1:02,Deposition,WAF59875,82.26817075,58.11740314,285.6865155,518.2297748,1244.249653,0.475203143,3.609061031,0.012343217,122.5126152,875,0,Joining
P1981,2025.7.1 7:46,Etching,WAF67948,62.41502224,49.81395294,346.61422,435.9328987,1292.937426,0.435432562,3.089859199,0.010983997,115.8715357,295,0,Joining
P1416,2025.7.1 3:29,Lithography,WAF17354,67.88962336,43.72952833,363.9051752,408.4593259,1344.998084,0.523287971,2.703621284,0.00986076,119.9069444,525,1,Non-Joining
P1577,2025.7.1 6:40,Lithography,WAF74608,75.58116359,55.69940412,298.7004226,710.9174568,1284.844622,0.490540526,2.052694281,0.005542974,134.0718183,591,0,Joining
P1137,2025.7.1 6:08,Lithography,WAF48875,73.07765944,57.87803993,216.187029,503.8826688,1902.549969,0.445531739,2.497226646,0.019616908,125.9608808,665,0,Joining
P1628,2025.7.1 2:51,Etching,WAF48002,74.50777343,55.76792488,279.7424063,577.6908973,1166.015236,0.489177805,1.822876355,0.01625917,108.1247006,390,0,Joining
P1360,2025.7.1 4:29,Etching,WAF43826,73.95468009,50.68320413,257.6696198,412.0563949,1344.459323,0.405164817,2.035711048,0.011415929,117.851466,374,0,Joining
P1121,2025.7.1 0:47,Deposition,WAF44626,72.57990188,41.1905059,330.0063586,499.5233961,1210.094522,0.544094379,2.429969517,0.007048563,121.4034003,895,0,Joining
P1579,2025.7.1 0:20,Etching,WAF31832,75.69112618,54.91661175,320.440829,209.5298226,1375.962235,0.540671144,1.628294805,0.00501618,123.7730207,561,0,Joining
P1752,2025.7.1 4:47,Deposition,WAF93276,73.90128126,45.39126095,284.6076292,570.5287019,1486.244186,0.602103268,2.14231957,0.003212403,150.4320139,357,0,Joining
P1714,2025.7.1 5:36,Etching,WAF26406,72.48587641,51.19948317,351.0496235,746.6114475,1692.668205,0.567575792,2.865750925,-0.0032072,111.2933335,218,0,Joining
P1323,2025.7.1 3:39,Etching,WAF21091,66.26057703,61.55948937,295.9332212,485.1914368,1209.764739,0.487335998,0.674346085,0.006932366,117.9309529,510,0,Joining
P1027,2025.7.1 4:19,Lithography,WAF55099,71.00059667,56.75081841,332.8044963,340.8064808,1623.878722,0.537463456,1.702366598,0.017429049,88.5264289,495,0,Joining
P1983,2025.7.1 0:55,Etching,WAF98096,73.23909776,39.15175429,359.79736,495.1011212,1291.931374,0.487190361,2.705532416,0.013760708,109.3475856,423,1,Non-Joining
P1742,2025.7.1 2:14,Etching,WAF59314,82.91858773,48.54538411,231.8832963,713.4002019,1110.681487,0.454467878,2.213041889,0.011528692,109.0566766,412,0,Joining
P1718,2025.7.1 5:23,Deposition,WAF98489,72.28669551,42.49715047,274.3662086,526.05544,1429.685657,0.507014432,1.00016966,0.007588718,128.4528153,722,0,Joining
P1944,2025.7.1 7:20,Deposition,WAF76798,70.02674285,48.53255427,208.6154417,418.6800599,1436.077768,0.406624115,1.795505648,0.005168009,140.0819191,385,0,Joining
P1310,2025.7.1 6:30,Deposition,WAF75298,65.18504046,38.06345214,294.1770952,743.4334985,1557.702889,0.486740614,2.399141796,0.016549818,150.09357,892,0,Joining
P1900,2025.7.1 2:50,Lithography,WAF44930,75.34380875,50.28020901,269.2616969,403.476576,1678.264544,0.567815611,-0.11691354,0.004479274,136.7204725,506,1,Non-Joining
P1508,2025.7.1 0:04,Lithography,WAF30998,73.70520583,43.18600087,339.6768817,535.1535014,1355.194488,0.525971237,1.169045479,0.011817849,155.7532398,169,0,Joining
P1407,2025.7.1 3:50,Deposition,WAF25105,78.65040046,54.16148181,327.3633508,621.9544191,1734.617828,0.481782458,1.069259674,0.013812285,130.3620967,760,0,Joining
P1260,2025.7.1 1:08,Lithography,WAF10050,80.59270705,45.09451155,263.2466311,503.7528849,1010.194569,0.448166196,1.768300859,0.009824081,122.371873,199,0,Joining
P1014,2025.7.1 1:15,Etching,WAF42264,66.33116455,41.34130733,280.9609564,332.3820609,1198.268711,0.49302666,2.135901088,0.012615489,113.0875811,159,0,Joining
P1693,2025.7.1 5:22,Etching,WAF33750,72.44750721,29.49706107,278.1716832,285.9599442,1129.013451,0.520934185,3.347342371,0.004169554,95.13189442,972,0,Joining
P1804,2025.7.1 2:33,Etching,WAF19864,83.6131383,57.84557867,381.7464628,475.8260186,1803.880178,0.530916798,2.478841878,0.012281615,114.9648644,631,0,Joining
P1361,2025.7.1 2:30,Deposition,WAF47096,79.23361169,64.89647842,267.5080859,491.3205377,1643.676169,0.571184335,2.004425178,0.015306794,127.3782839,645,0,Joining
P1475,2025.7.1 4:01,Deposition,WAF97829,76.73082911,53.75820326,404.6626663,451.470529,1564.986628,0.528729364,1.198339819,0.004759519,140.502126,576,0,Joining
P1867,2025.7.1 6:31,Deposition,WAF61009,74.71669229,42.8165114,289.28963,479.2588664,1151.548391,0.525733657,1.706193402,0.008216375,117.9200135,178,0,Joining
P1565,2025.7.1 0:04,Etching,WAF80739,77.8811436,41.16944878,351.3341037,350.6258259,1275.06003,0.480518743,2.562982624,0.009115064,115.0104428,806,1,Non-Joining
P1015,2025.7.1 7:51,Etching,WAF86488,78.80372381,54.33546979,308.4582487,442.9578552,1391.980306,0.529192742,2.888182126,0.008118933,93.39317052,741,0,Joining
P1069,2025.7.1 5:29,Deposition,WAF32970,78.04642558,54.25308769,283.0277317,494.4439959,1346.430281,0.474823794,1.477265782,0.015578005,115.6182481,478,0,Joining
P1261,2025.7.1 3:42,Etching,WAF55435,89.65160143,56.83129245,320.2554425,425.9547998,1710.34611,0.464438294,1.89071858,0.009803351,115.4159835,946,0,Joining
P1172,2025.7.1 6:20,Etching,WAF38869,81.8795421,79.23553663,355.1062854,676.7098321,1328.549193,0.532142137,2.466607888,0.003852178,119.4687377,617,0,Joining
P1572,2025.7.1 3:11,Lithography,WAF87195,72.92274758,51.55570357,335.5691809,450.5479278,1473.127961,0.533338358,1.294591588,0.002261858,94.90163336,125,1,Non-Joining
P1764,2025.7.1 8:05,Lithography,WAF12221,70.72160517,52.48691478,303.3122557,344.7278294,1745.345081,0.494634913,1.79496623,0.01275634,123.6726191,747,1,Non-Joining
P1933,2025.7.1 3:36,Etching,WAF24537,68.261576,37.50222684,343.1134215,389.3976799,1912.945269,0.549637789,2.713693675,0.010284539,119.1635698,695,0,Joining
P1597,2025.7.1 2:49,Lithography,WAF92162,77.45889945,38.63729811,359.2042969,520.1054246,1225.261654,0.499544972,1.361034804,0.016792672,125.3369637,180,0,Joining
P1364,2025.7.1 3:57,Etching,WAF27423,74.84302031,47.95949553,273.2298148,537.9671987,1670.217977,0.509218417,1.933194722,0.007292833,110.2971435,749,1,Non-Joining
P1118,2025.7.1 6:01,Deposition,WAF26006,71.36120349,51.09757606,394.9282729,639.9018662,1434.768819,0.529759793,3.306323683,0.012420458,99.01995526,193,0,Joining
P1633,2025.7.1 7:39,Deposition,WAF13567,65.26088133,51.16496696,307.7179303,507.0850169,1361.709916,0.48297302,1.669108116,0.006500207,96.16674937,588,0,Joining
P1396,2025.7.1 1:58,Etching,WAF50693,62.39780765,59.89184884,247.9717168,417.7752718,1295.016836,0.471144763,1.673372074,0.008283914,131.4632493,432,0,Joining
P1094,2025.7.1 0:57,Lithography,WAF91897,70.74204084,31.40184824,377.7188044,587.6995651,1478.445463,0.534237584,1.172284592,0.021788712,118.368228,492,0,Joining
P1679,2025.7.1 4:43,Etching,WAF34136,77.78551223,47.94154964,289.8863134,374.7627087,1376.852128,0.521925985,2.544541385,0.009275009,128.377523,794,0,Joining
P1141,2025.7.1 6:43,Deposition,WAF98765,74.40560618,43.92953698,262.3106173,583.4224951,1584.334651,0.544638384,2.735199741,0.016194364,159.4794202,317,0,Joining
P1127,2025.7.1 4:07,Etching,WAF18002,81.16433396,47.81461746,391.4626417,519.7389472,1483.052921,0.47716821,2.27985872,0.010387011,129.6587176,297,0,Joining
P1022,2025.7.1 3:03,Etching,WAF59635,77.56521462,64.52043595,394.1758536,346.1205943,1575.850742,0.380999085,1.913747097,0.012314297,122.6544991,657,0,Joining
P1105,2025.7.1 1:18,Lithography,WAF66147,86.15748168,55.23547658,373.3472553,514.7100331,1146.636782,0.496064016,3.108648991,0.010290934,89.52153987,205,1,Non-Joining
P1128,2025.7.1 3:25,Deposition,WAF39400,70.85897147,49.00411779,373.1119493,603.5428433,1562.207696,0.476886738,1.754573685,0.003604898,99.55908313,713,0,Joining
P1183,2025.7.1 7:32,Deposition,WAF88348,82.30143881,58.4036882,333.8836435,471.624509,1741.915824,0.500183695,2.168023267,0.007507255,102.5247462,456,1,Non-Joining
P1170,2025.7.1 7:43,Lithography,WAF39870,69.43095557,56.15478005,230.2047708,504.1972084,1379.036528,0.528981069,1.577337272,0.006380822,141.5583778,668,1,Non-Joining
P1293,2025.7.1 7:06,Deposition,WAF77082,78.4839648,43.60072148,259.2756667,544.2648857,1665.59593,0.399976785,1.811927652,0.006145733,111.2559336,317,0,Joining
P1795,2025.7.1 0:39,Lithography,WAF77271,71.65783485,66.5449193,352.1937787,572.6318959,1236.083036,0.546272645,0.656656984,0.018911027,148.4877897,875,0,Joining
P1205,2025.7.1 4:52,Lithography,WAF96127,73.12141045,47.04783612,247.2632886,416.9504269,1378.442816,0.512639357,2.243264439,0.006135138,133.0136616,771,0,Joining
P1423,2025.7.1 6:20,Deposition,WAF67399,66.0191767,49.12013933,254.1867473,480.408787,1613.009686,0.411367817,1.01422191,0.0098366,101.6060452,599,0,Joining
